"filename","measure","location","sex","age","cause","rei","metric","year","val","upper","lower"
"2","Deaths","Bhutan","Male","Age-standardized","Pancreatic cancer","Metabolic risks","Percent",2021,0.278608181315443,0.556262594356442,0.0202705098157189
"2","Deaths","Bhutan","Female","Age-standardized","Pancreatic cancer","Metabolic risks","Percent",2021,0.26669042584562,0.538249775729608,0.0214086992882779
"2","Deaths","Bhutan","Male","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.49773233172,1.12415552977,0.03270102455
"2","Deaths","Bhutan","Female","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.37713638121,0.93161276515,0.02605391126
"2","Deaths","Pakistan","Male","Age-standardized","Pancreatic cancer","Metabolic risks","Percent",2021,0.309088856763501,0.5695277519358,0.0307377577234692
"2","Deaths","Pakistan","Female","Age-standardized","Pancreatic cancer","Metabolic risks","Percent",2021,0.313492430407988,0.58794269762684,0.0330946588721881
"2","Deaths","Pakistan","Male","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.5036462013,1.0667964975,0.04330367253
"2","Deaths","Pakistan","Female","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.43826541298,0.85718690898,0.04406158232
"2","Deaths","India","Male","Age-standardized","Pancreatic cancer","All risk factors","Percent",2021,0.401023082583078,0.624698689279968,0.180424588903279
"2","Deaths","India","Female","Age-standardized","Pancreatic cancer","All risk factors","Percent",2021,0.302246765136759,0.551730406272807,0.0554563472504812
"2","Deaths","India","Male","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.7647882755,1.19895696696,0.34325346558
"2","Deaths","India","Female","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.36890203691,0.69039737548,0.06426544784
"2","Deaths","India","Male","Age-standardized","Pancreatic cancer","Metabolic risks","Percent",2021,0.288988749160184,0.557712339035302,0.0301575876867263
"2","Deaths","India","Female","Age-standardized","Pancreatic cancer","Metabolic risks","Percent",2021,0.281012979944599,0.537656142612307,0.0287408133230199
"2","Deaths","India","Male","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.55093547519,1.0485461656,0.0578131872
"2","Deaths","India","Female","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.34302570935,0.67300696047,0.03219591844
"2","Deaths","Nepal","Male","Age-standardized","Pancreatic cancer","Metabolic risks","Percent",2021,0.279942745211304,0.547116052356379,0.0276425417217864
"2","Deaths","Nepal","Female","Age-standardized","Pancreatic cancer","Metabolic risks","Percent",2021,0.261117716744064,0.519832717489711,0.0238000156728675
"2","Deaths","Nepal","Male","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.46047893377,1.08394526759,0.03840602541
"2","Deaths","Nepal","Female","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.29479793578,0.69035134905,0.01870294234
"2","Deaths","Central African Republic","Male","Age-standardized","Pancreatic cancer","Metabolic risks","Percent",2021,0.271325116820559,0.535620869309524,0.0244673261841706
"2","Deaths","Central African Republic","Female","Age-standardized","Pancreatic cancer","Metabolic risks","Percent",2021,0.237980009373329,0.469470683345969,0.0235149956246735
"2","Deaths","Central African Republic","Male","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.82633970999,1.88301944672,0.07205407357
"2","Deaths","Central African Republic","Female","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.41023652206,0.88474480784,0.04085040419
"2","Deaths","Angola","Male","Age-standardized","Pancreatic cancer","Metabolic risks","Percent",2021,0.259881624026014,0.535620333800983,0.0167603764114622
"2","Deaths","Angola","Female","Age-standardized","Pancreatic cancer","Metabolic risks","Percent",2021,0.231429121626952,0.484796554151195,0.0142322303391805
"2","Deaths","Angola","Male","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.94660469278,2.1807598009,0.05635101436
"2","Deaths","Angola","Female","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.51028118577,1.26976702195,0.03145185164
"2","Deaths","Tunisia","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.272695604496337,0.300269593743152,0.248445470288558
"2","Deaths","Tunisia","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.0202201514444386,0.0273730238822183,0.0152737232102816
"2","Deaths","Tunisia","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.01354093969,1.40367784433,0.71307769636
"2","Deaths","Tunisia","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.04287081004,0.06596845124,0.02653196601
"2","Deaths","Yemen","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.208770165248645,0.234220200879736,0.186325788113205
"2","Deaths","Yemen","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.0531335631880843,0.0659619598227727,0.0416748605790903
"2","Deaths","Yemen","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.48087454616,0.66353061692,0.3112998994
"2","Deaths","Yemen","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.08466153456,0.13361339411,0.04292302942
"2","Deaths","United Arab Emirates","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.123002199627783,0.143274502282167,0.104132249262207
"2","Deaths","United Arab Emirates","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.0154415868648974,0.0214975011595584,0.0109105872288149
"2","Deaths","United Arab Emirates","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.96759025905,1.30533972831,0.69603487552
"2","Deaths","United Arab Emirates","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.39337173444,0.57960789524,0.25473697862
"2","Deaths","Bangladesh","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.278884811666433,0.303045567205602,0.255661716609209
"2","Deaths","Bangladesh","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.0277533185553222,0.0356572210732341,0.0210717348533954
"2","Deaths","Bangladesh","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.40837136249,0.59951261234,0.27248400365
"2","Deaths","Bangladesh","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.02696580358,0.04024541979,0.01702945232
"2","Deaths","Türkiye","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.225047322044078,0.250245596599407,0.20005300255232
"2","Deaths","Türkiye","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.0415166366755564,0.0502436194055763,0.0337313635165069
"2","Deaths","Türkiye","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,2.36311701801,2.96240497072,1.76900968206
"2","Deaths","Türkiye","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.25592665164,0.35668159518,0.18282864638
"2","Deaths","Pakistan","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.196649017308648,0.220127316161493,0.175215355062937
"2","Deaths","Pakistan","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.0279425031112844,0.0362049311820363,0.0211961841909719
"2","Deaths","Pakistan","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.31764981896,0.4620748657,0.22249332116
"2","Deaths","Pakistan","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.03941343996,0.06332151438,0.02550190542
"2","Deaths","Bhutan","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.109846932492394,0.1349217073876,0.0900489587833936
"2","Deaths","Bhutan","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.0267727173059334,0.0359543743606128,0.0196954852540717
"2","Deaths","Bhutan","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.19632778796,0.31088788818,0.11298574992
"2","Deaths","Bhutan","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.03795166303,0.06423771501,0.0159170347
"2","Deaths","Afghanistan","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.116146835463311,0.134023892635163,0.0978794848919985
"2","Deaths","Afghanistan","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.0162507028228267,0.0207705241165308,0.0124440175485242
"2","Deaths","Afghanistan","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.28268096342,0.46963990686,0.16635410483
"2","Deaths","Afghanistan","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.05371054556,0.10575286015,0.02755470588
"2","Deaths","India","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.157407533087646,0.174754925319177,0.141439027728845
"2","Deaths","India","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.0293285838149559,0.0371228954277748,0.0228736228294698
"2","Deaths","India","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.30037527094,0.35741316705,0.24934476913
"2","Deaths","India","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.03573452365,0.04607749744,0.02733879565
"2","Deaths","Syrian Arab Republic","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.214029323653465,0.236224967740907,0.187776568589638
"2","Deaths","Syrian Arab Republic","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.0275579115295289,0.0361818060732687,0.0206998093569563
"2","Deaths","Syrian Arab Republic","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.94304814171,1.31315491759,0.63660082937
"2","Deaths","Syrian Arab Republic","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.08909263232,0.13539787145,0.05113386641
"2","Deaths","Nepal","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.205892406335559,0.22885514505029,0.183245964350769
"2","Deaths","Nepal","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.124947207264035,0.150472022974278,0.100180262637573
"2","Deaths","Nepal","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.34035207648,0.54498669302,0.19469527125
"2","Deaths","Nepal","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.14103329728,0.23532578621,0.07330772651
"2","Deaths","Central African Republic","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.0968130556219628,0.114430888416081,0.0828170334066161
"2","Deaths","Central African Republic","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.0118637922674612,0.0153958911392316,0.0091162771510857
"2","Deaths","Central African Republic","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.29437556458,0.41577508413,0.19928240843
"2","Deaths","Central African Republic","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.0204149209,0.03098482241,0.01174125139
"2","Deaths","Angola","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.137405474312052,0.156800470284895,0.120154022541789
"2","Deaths","Angola","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Percent",2021,0.0203731021175724,0.0270278283271734,0.01556565384726
"2","Deaths","Angola","Male","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.49699100207,0.72370597683,0.31879541315
"2","Deaths","Angola","Female","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.04526156065,0.07481459692,0.02082199551
"2","Deaths","Tunisia","Male","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.272695604496337,0.300269593743152,0.248445470288558
"2","Deaths","Tunisia","Female","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.0202201514444386,0.0273730238822183,0.0152737232102816
"2","Deaths","Tunisia","Male","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.01354093969,1.40367784433,0.71307769636
"2","Deaths","Tunisia","Female","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.04287081004,0.06596845124,0.02653196601
"2","Deaths","Tunisia","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.327044373914203,0.619830297322303,0.0345992176146884
"2","Deaths","Tunisia","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.330592775094724,0.627658891762213,0.0369048725523521
"2","Deaths","Tunisia","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.21606721494,2.59888543371,0.13751893984
"2","Deaths","Tunisia","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.6984243051,1.49126048518,0.07025028274
"2","Deaths","Yemen","Male","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.208770165248645,0.234220200879736,0.186325788113205
"2","Deaths","Yemen","Female","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.0531335631880843,0.0659619598227727,0.0416748605790903
"2","Deaths","Yemen","Male","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.48087454616,0.66353061692,0.3112998994
"2","Deaths","Yemen","Female","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.08466153456,0.13361339411,0.04292302942
"2","Deaths","Bhutan","Male","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.109846932492394,0.1349217073876,0.0900489587833936
"2","Deaths","Bhutan","Female","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.0267727173059334,0.0359543743606128,0.0196954852540717
"2","Deaths","Bhutan","Male","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.19632778796,0.31088788818,0.11298574992
"2","Deaths","Bhutan","Female","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.03795166303,0.06423771501,0.0159170347
"2","Deaths","Afghanistan","Male","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.116146835463311,0.134023892635163,0.0978794848919985
"2","Deaths","Afghanistan","Female","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.0162507028228267,0.0207705241165308,0.0124440175485242
"2","Deaths","Afghanistan","Male","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.28268096342,0.46963990686,0.16635410483
"2","Deaths","Afghanistan","Female","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.05371054556,0.10575286015,0.02755470588
"2","Deaths","India","Male","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.157407533087646,0.174754925319177,0.141439027728845
"2","Deaths","India","Female","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.0293285838149559,0.0371228954277748,0.0228736228294698
"2","Deaths","India","Male","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.30037527094,0.35741316705,0.24934476913
"2","Deaths","India","Female","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.03573452365,0.04607749744,0.02733879565
"2","Deaths","Saudi Arabia","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.342234916042655,0.630940376225021,0.0390325114483967
"2","Deaths","Saudi Arabia","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.339492426352692,0.625259219660626,0.0390033831318468
"2","Deaths","Saudi Arabia","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.187476148,2.27280420132,0.1300514935
"2","Deaths","Saudi Arabia","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.91455134082,1.80637513914,0.09911098877
"2","Deaths","India","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.291516679165072,0.555745524257748,0.0332920517222529
"2","Deaths","India","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.28041431426985,0.533552317791752,0.0313613151643811
"2","Deaths","India","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.55576419775,1.04671500319,0.06175668532
"2","Deaths","India","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.34232055186,0.66262526667,0.0354832536
"2","Deaths","Pakistan","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.311589747429601,0.570320439254219,0.0361765817376666
"2","Deaths","Pakistan","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.310388646797832,0.57872224918117,0.0364617330675449
"2","Deaths","Pakistan","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.50758403454,1.0690270988,0.05269842538
"2","Deaths","Pakistan","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.43409685026,0.8451056374,0.05176696872
"2","Deaths","Syrian Arab Republic","Male","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.214029323653465,0.236224967740907,0.187776568589638
"2","Deaths","Syrian Arab Republic","Female","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.0275579115295289,0.0361818060732687,0.0206998093569563
"2","Deaths","Syrian Arab Republic","Male","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.94304814171,1.31315491759,0.63660082937
"2","Deaths","Syrian Arab Republic","Female","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.08909263232,0.13539787145,0.05113386641
"2","Deaths","Bangladesh","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.256521527473338,0.481971651426447,0.0285195715903921
"2","Deaths","Bangladesh","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.263771046496582,0.509036870673908,0.0303731347864157
"2","Deaths","Bangladesh","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.37403383713,0.78499362196,0.04465940941
"2","Deaths","Bangladesh","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.25455670665,0.52760030122,0.02723061764
"2","Deaths","Bhutan","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.279630590835479,0.554861671040358,0.0275915884009045
"2","Deaths","Bhutan","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.263898813779876,0.524255963467225,0.0272797597244417
"2","Deaths","Bhutan","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.49960306398,1.11975703468,0.04085442218
"2","Deaths","Bhutan","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.37307531009,0.90759194568,0.03057577173
"2","Deaths","Yemen","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.252408435816007,0.497769116839565,0.026301747891105
"2","Deaths","Yemen","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.252200955930836,0.497019730215415,0.0262887753035371
"2","Deaths","Yemen","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.58288135568,1.24370381666,0.05039542715
"2","Deaths","Yemen","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.40212104622,0.9652091915,0.03812852816
"2","Deaths","Afghanistan","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.315333211403357,0.594757454540888,0.0355645249411204
"2","Deaths","Afghanistan","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.354625515065576,0.616149873515569,0.0440275908013603
"2","Deaths","Afghanistan","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.76252360493,1.80091146992,0.07936148141
"2","Deaths","Afghanistan","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.1635305608,2.72818746694,0.12020726053
"2","Deaths","Türkiye","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.311716426085748,0.58034618079022,0.0356852482457942
"2","Deaths","Türkiye","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.303911960368871,0.570351711541844,0.0385229608066336
"2","Deaths","Türkiye","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,3.26397679153,6.44622490847,0.36851947233
"2","Deaths","Türkiye","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.86285672523,3.52631311963,0.22015680078
"2","Deaths","Syrian Arab Republic","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.315593901675927,0.590895190038795,0.0350476847907615
"2","Deaths","Syrian Arab Republic","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.324775976152418,0.609288780956599,0.0367098797380057
"2","Deaths","Syrian Arab Republic","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.39418885439,2.84212137813,0.13165148014
"2","Deaths","Syrian Arab Republic","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.04882260996,2.16216481905,0.10540667405
"2","Deaths","Nepal","Male","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.205892406335559,0.22885514505029,0.183245964350769
"2","Deaths","Nepal","Female","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.124947207264035,0.150472022974278,0.100180262637573
"2","Deaths","Nepal","Male","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.34035207648,0.54498669302,0.19469527125
"2","Deaths","Nepal","Female","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.14103329728,0.23532578621,0.07330772651
"2","Deaths","Nepal","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.28495819054817,0.549525086547822,0.0319168851981051
"2","Deaths","Nepal","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.266452013578936,0.521821658590655,0.0293658724312968
"2","Deaths","Nepal","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.46882432637,1.09512936019,0.04329650157
"2","Deaths","Nepal","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.3007515582,0.69324318553,0.02526239419
"2","Deaths","United Arab Emirates","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.362162217856422,0.624932501026411,0.0505700628658374
"2","Deaths","United Arab Emirates","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Percent",2021,0.386996373839084,0.662490887591943,0.0517108145962153
"2","Deaths","United Arab Emirates","Male","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.85627306554,5.15488329757,0.3398370363
"2","Deaths","United Arab Emirates","Female","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,9.87420862157,17.65010649055,1.28162017756
"2","Deaths","Pakistan","Male","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.196649017308648,0.220127316161493,0.175215355062937
"2","Deaths","Pakistan","Female","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.0279425031112844,0.0362049311820363,0.0211961841909719
"2","Deaths","Pakistan","Male","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.31764981896,0.4620748657,0.22249332116
"2","Deaths","Pakistan","Female","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.03941343996,0.06332151438,0.02550190542
"2","Deaths","United Arab Emirates","Male","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.123002199627783,0.143274502282167,0.104132249262207
"2","Deaths","United Arab Emirates","Female","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.0154415868648974,0.0214975011595584,0.0109105872288149
"2","Deaths","United Arab Emirates","Male","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.96759025905,1.30533972831,0.69603487552
"2","Deaths","United Arab Emirates","Female","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.39337173444,0.57960789524,0.25473697862
"2","Deaths","Türkiye","Male","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.225047322044078,0.250245596599407,0.20005300255232
"2","Deaths","Türkiye","Female","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.0415166366755564,0.0502436194055763,0.0337313635165069
"2","Deaths","Türkiye","Male","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,2.36311701801,2.96240497072,1.76900968206
"2","Deaths","Türkiye","Female","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.25592665164,0.35668159518,0.18282864638
"2","Deaths","Bangladesh","Male","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.278884811666433,0.303045567205602,0.255661716609209
"2","Deaths","Bangladesh","Female","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.0277533185553222,0.0356572210732341,0.0210717348533954
"2","Deaths","Bangladesh","Male","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.40837136249,0.59951261234,0.27248400365
"2","Deaths","Bangladesh","Female","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.02696580358,0.04024541979,0.01702945232
"2","Deaths","Angola","Male","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.137405474312052,0.156800470284895,0.120154022541789
"2","Deaths","Angola","Female","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.0203731021175724,0.0270278283271734,0.01556565384726
"2","Deaths","Angola","Male","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.49699100207,0.72370597683,0.31879541315
"2","Deaths","Angola","Female","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.04526156065,0.07481459692,0.02082199551
"2","Deaths","Central African Republic","Male","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.0968130556219628,0.114430888416081,0.0828170334066161
"2","Deaths","Central African Republic","Female","Age-standardized","Pancreatic cancer","Tobacco","Percent",2021,0.0118637922674612,0.0153958911392316,0.0091162771510857
"2","Deaths","Central African Republic","Male","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.29437556458,0.41577508413,0.19928240843
"2","Deaths","Central African Republic","Female","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.0204149209,0.03098482241,0.01174125139
"2","Deaths","Tunisia","Male","Age-standardized","Pancreatic cancer","High body-mass index","Percent",2021,0.0232455595864219,0.0681363038824797,-0.0046712034152511
"2","Deaths","Tunisia","Female","Age-standardized","Pancreatic cancer","High body-mass index","Percent",2021,0.0411686637211671,0.102292433945243,-0.0005770874845283
"2","Deaths","Tunisia","Male","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.08591601572,0.26154073023,-0.0154007925
"2","Deaths","Tunisia","Female","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.0863676987,0.22197021099,-0.00133804808
"2","Deaths","Yemen","Male","Age-standardized","Pancreatic cancer","High body-mass index","Percent",2021,0.0161493466922202,0.04668770532021,-0.0044264864240655
"2","Deaths","Yemen","Female","Age-standardized","Pancreatic cancer","High body-mass index","Percent",2021,0.0151338110617592,0.0466997533195703,-0.0043776939375114
"2","Deaths","Yemen","Male","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.03735474722,0.11654305457,-0.01100833224
"2","Deaths","Yemen","Female","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.02412969754,0.07866540269,-0.00783545816
"2","Deaths","Afghanistan","Male","Age-standardized","Pancreatic cancer","High body-mass index","Percent",2021,0.0116970701999539,0.0425115999785115,-0.0066860756854082
"2","Deaths","Afghanistan","Female","Age-standardized","Pancreatic cancer","High body-mass index","Percent",2021,0.0159497615180025,0.0476927142239706,-0.0043610803070176
"2","Deaths","Afghanistan","Male","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.02806519506,0.10321717201,-0.01999936939
"2","Deaths","Afghanistan","Female","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.05303744703,0.18888573685,-0.01100382601
