"filename","measure","location","sex","age","cause","rei","metric","year","val","upper","lower"
"5","Deaths","Cabo Verde","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.94673449193,6.02687939678,0.3227806027
"5","Deaths","Burkina Faso","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.52401725125,1.19107034786,0.02447536372
"5","Deaths","Nigeria","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.01879998321,0.02514697143,0.01397564978
"5","Deaths","Nigeria","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.27124242913,0.53965553845,0.0395778935
"5","Deaths","Liberia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.77620287864,1.8147395858,0.06087557695
"5","Deaths","Guinea","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.33196713279,0.72110368793,0.02242630846
"5","Deaths","Côte d'Ivoire","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.09550075624,0.1373572692,0.0663622666
"5","Deaths","Mauritania","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.81321295927,1.6554892706,0.07046229338
"5","Deaths","Burkina Faso","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.08772970086,0.11998945635,0.06126397003
"5","Deaths","Cabo Verde","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.33536250133,0.45866987438,0.22427940012
"5","Deaths","Cabo Verde","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.87508921516,5.85412574784,0.33174538415
"5","Deaths","Ghana","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.10555351544,2.33291082332,0.11597685493
"5","Deaths","Burkina Faso","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.5482467584,1.22625494734,0.0469972504
"5","Deaths","Guinea-Bissau","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.83080023475,1.84619663178,0.05739209806
"5","Deaths","Liberia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.12715839044,0.19768208177,0.0709305324
"5","Deaths","Mali","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.61070271905,1.23693410917,0.05186204644
"5","Deaths","Niger","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.39383646061,0.86658048729,0.02534002417
"5","Deaths","Guinea","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.12825074434,0.18315092944,0.09019853122
"5","Deaths","Mauritania","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.18951747846,0.26051556276,0.13073468721
"5","Deaths","Ghana","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.18075155011,0.27399382971,0.12112495481
"5","Deaths","Guinea-Bissau","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.12022719579,0.16697791939,0.07817208909
"5","Deaths","Niger","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.05436697287,0.07919206013,0.03392755934
"5","Deaths","Côte d'Ivoire","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.09550075624,0.1373572692,0.0663622666
"5","Deaths","Mali","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.24288297205,0.3276319431,0.17611486374
"5","Deaths","Côte d'Ivoire","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.45892187578,0.96676838457,0.04320073033
"5","Deaths","Cabo Verde","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.33536250133,0.45866987438,0.22427940012
"5","Deaths","Chad","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.5227870054,1.11381287152,0.05146025462
"5","Deaths","Mali","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.62541042552,1.25329101669,0.07484742982
"5","Deaths","Guinea-Bissau","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.8286249348,1.81108380066,0.07977492557
"5","Deaths","Ghana","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.07164217578,2.26720453168,0.12744465116
"5","Deaths","Burkina Faso","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.08772970086,0.11998945635,0.06126397003
"5","Deaths","Gambia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.50480415444,1.09021326358,0.05079074301
"5","Deaths","Liberia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.73881021759,1.73128809718,0.06631691995
"5","Deaths","Guinea","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.3362562962,0.72190794497,0.03077616823
"5","Deaths","Chad","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.1215191856,0.16763535844,0.08420468071
"5","Deaths","Niger","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.05436697287,0.07919206013,0.03392755934
"5","Deaths","Cameroon","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.18268565384,0.2719970443,0.12343191903
"5","Deaths","Côte d'Ivoire","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.01669640454,0.06481794381,-0.01337707962
"5","Deaths","Gambia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.14202023439,0.19019365549,0.09950021851
"5","Deaths","Guinea-Bissau","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.12022719579,0.16697791939,0.07817208909
"5","Deaths","Mali","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.24288297205,0.3276319431,0.17611486374
"5","Deaths","Cabo Verde","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.12047636353,0.41163899,-0.05296127079
"5","Deaths","Mauritania","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.18951747846,0.26051556276,0.13073468721
"5","Deaths","Guinea","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.12825074434,0.18315092944,0.09019853122
"5","Deaths","Ghana","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.18075155011,0.27399382971,0.12112495481
"5","Deaths","Burkina Faso","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.03166055057,-0.00039559064,-0.06705835909
"5","Deaths","Chad","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.000309007,0.03865078514,-0.02471187777
"5","Deaths","Liberia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.12715839044,0.19768208177,0.0709305324
"5","Deaths","Nigeria","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.01879998321,0.02514697143,0.01397564978
"5","Deaths","Cameroon","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.10853784949,0.3146499673,-0.01172846632
"5","Deaths","Niger","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.00457646146,0.02165835755,-0.02416995794
"5","Deaths","Guinea-Bissau","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.00459485665,0.07285759969,-0.03677153275
"5","Deaths","Mali","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.01918511005,0.01724719051,-0.05053458183
"5","Deaths","Gambia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.01123120563,0.06617062115,-0.01832053331
"5","Deaths","Mauritania","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.10868282368,0.28944680129,-0.00706290854999999
"5","Deaths","Guinea","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.00518847932,0.01915827151,-0.02330217796
"5","Deaths","Ghana","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.04999222534,0.1767080364,-0.02072376359
"5","Deaths","Nigeria","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.01843454146,0.05547092262,-0.00553993188
"5","Deaths","Liberia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.05449693241,0.17370699283,-0.011911888
"5","Deaths","Sao Tome and Principe","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.04446075412,0.06151494086,0.03184884294
"5","Deaths","Sao Tome and Principe","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.27908498942,0.55952343473,0.06166248214
"5","Deaths","Nigeria","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.25646497104,0.53086706439,0.0214941976
"5","Deaths","American Samoa","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.20660021947,3.85978620646,0.36224969713
"5","Deaths","Togo","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.54238118481,1.15943340489,0.03883424095
"5","Deaths","Senegal","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.9768173733,1.89228099296,0.0854451181
"5","Deaths","Senegal","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.12791412813,0.17598811104,0.08771301698
"6","Deaths","Senegal","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.0714752021,1.97391309614,0.20993954248
"6","Deaths","American Samoa","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.80368956594,0.99891885128,0.62941509431
"6","Deaths","American Samoa","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.66314531012,4.16661965986,1.07777758437
"6","Deaths","Cook Islands","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.02281651618,3.105094641,0.82554157192
"6","Deaths","Sao Tome and Principe","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.04446075412,0.06151494086,0.03184884294
"6","Deaths","Togo","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.18067481491,0.24030063453,0.12401266222
"6","Deaths","Togo","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.69250568834,1.29140572556,0.20227740758
"6","Deaths","Niger","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.39766276908,0.87102694343,0.03696621287
"6","Deaths","American Samoa","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.80368956594,0.99891885128,0.62941509431
"6","Deaths","Nigeria","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.01879998321,0.02514697143,0.01397564978
"6","Deaths","Togo","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.18067481491,0.24030063453,0.12401266222
"6","Deaths","Bermuda","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.83863142135,1.08465626731,0.65335559105
"6","Deaths","Bermuda","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.19826558945,5.37967638688,1.11920328139
"6","Deaths","Senegal","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.12791412813,0.17598811104,0.08771301698
"6","Deaths","Sierra Leone","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.14167181772,0.19272655763,0.10048431061
"6","Deaths","Sierra Leone","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.64423103179,1.26274633348,0.17122106212
"6","Deaths","Greenland","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,3.14649989701,3.99861969863,2.4567203029
"6","Deaths","Greenland","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,6.22848087385,10.28216331028,3.3206927863
"6","Deaths","Sao Tome and Principe","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.24424199366,0.53083181191,0.02036525158
"6","Deaths","Sierra Leone","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.53063037204,1.16323815178,0.03084572648
"6","Deaths","Mauritania","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.73155650386,1.51499425188,0.06900122766
"6","Deaths","Cook Islands","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.70643913609,2.88714498514,0.27462017899
"6","Deaths","Sao Tome and Principe","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.01213250684,0.04610445768,-0.00754681336
"6","Deaths","Guam","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.44869451511,2.6665445419,0.1825025993
"6","Deaths","Cook Islands","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.56617551179,0.71197115363,0.4409510674
"6","Deaths","Monaco","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.8590157942,2.71693435496,1.24745848043
"6","Deaths","Monaco","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,4.71034251262,8.42733819003,1.94253937684
"6","Deaths","Niue","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.58339958369,0.78520674887,0.43542877406
"6","Deaths","Guam","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.52098629263,0.64085927366,0.42033947589
"6","Deaths","Guam","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.78523706594,2.92264683154,0.68219077777
"6","Deaths","Niue","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.38627874703,4.0416896662,0.86462234557
"6","Deaths","Bermuda","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.61644247067,4.89020433178,0.3432778653
"6","Deaths","Sierra Leone","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.14167181772,0.19272655763,0.10048431061
"6","Deaths","Sao Tome and Principe","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.04446075412,0.06151494086,0.03184884294
"6","Deaths","Nauru","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.21665618747,4.44884500102,0.26333609038
"6","Deaths","Cook Islands","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.56617551179,0.71197115363,0.4409510674
"6","Deaths","Nauru","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.87854193363,1.26067521068,0.53346620636
"6","Deaths","Nauru","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.76029889371,4.91151461036,1.00273019152
"6","Deaths","Sao Tome and Principe","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.23545408534,0.50531817344,0.02311686329
"6","Deaths","Guam","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.52098629263,0.64085927366,0.42033947589
"6","Deaths","Greenland","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,3.80654847989,8.35443595869,0.30458496302
"6","Deaths","Monaco","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,3.29973505109,7.23587155556,0.34753146487
"6","Deaths","Bermuda","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.83863142135,1.08465626731,0.65335559105
"6","Deaths","Nauru","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.87854193363,1.26067521068,0.53346620636
"6","Deaths","Greenland","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,3.14649989701,3.99861969863,2.4567203029
"6","Deaths","Monaco","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.8590157942,2.71693435496,1.24745848043
"6","Deaths","Senegal","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.12791412813,0.17598811104,0.08771301698
"6","Deaths","Nigeria","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.2434606645,0.50498728069,0.02253977493
"6","Deaths","American Samoa","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.80368956594,0.99891885128,0.62941509431
"6","Deaths","Sierra Leone","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.53151601845,1.14451466125,0.05120998589
"6","Deaths","Cook Islands","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.56617551179,0.71197115363,0.4409510674
"6","Deaths","Togo","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.18067481491,0.24030063453,0.12401266222
"6","Deaths","Senegal","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.96785607622,1.86651309027,0.10510408895
"6","Deaths","American Samoa","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.03018707774,3.59253903809,0.29612524664
"6","Deaths","Togo","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.529068041,1.11367835619,0.05359982923
"6","Deaths","Cook Islands","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.59005499202,2.73033292496,0.25326892097
"6","Deaths","Senegal","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.01534509358,0.08604161424,-0.02697540391
"6","Deaths","Guam","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.36436741767,2.51794751,0.16793890986
"6","Deaths","Greenland","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,3.45984566486,7.77358230533,0.31888412315
"6","Deaths","Bermuda","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.37197352165,4.60714197135,0.2973943307
"6","Deaths","Bermuda","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.83863142135,1.08465626731,0.65335559105
"6","Deaths","American Samoa","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.32539465528,0.70677295254,0.01527197652
"6","Deaths","Sierra Leone","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.14167181772,0.19272655763,0.10048431061
"6","Deaths","Cook Islands","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.22054120264,0.47964971786,0.00906563371
"6","Deaths","Togo","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.01834715147,0.09463936131,-0.02409626733
"6","Deaths","Greenland","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,3.14649989701,3.99861969863,2.4567203029
"6","Deaths","Niue","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.58339958369,0.78520674887,0.43542877406
"6","Deaths","Monaco","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.8590157942,2.71693435496,1.24745848043
"6","Deaths","Guam","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.52098629263,0.64085927366,0.42033947589
"6","Deaths","Nauru","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.87854193363,1.26067521068,0.53346620636
"6","Deaths","Bermuda","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.36777240373,0.88910446127,-0.00499592776
"6","Deaths","Sierra Leone","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-2.09484e-06,0.04847417836,-0.02772917067
"6","Deaths","Greenland","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.47996100298,1.25902880766,-0.03543785502
"6","Deaths","Niue","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.22653273005,0.56565253331,-0.00216288871999999
"6","Deaths","Guam","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.14264350563,0.34626777286,-0.00605569218
"6","Deaths","Monaco","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.38971151092,1.13594950718,-0.03784660399
"6","Deaths","Nauru","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.33602124982,0.80680761346,0.01044926965
"6","Deaths","Puerto Rico","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.39747470487,4.32463888286,0.34101814674
"6","Deaths","Northern Mariana Islands","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,3.04661725425,5.369196821,0.40640254981
"6","Deaths","San Marino","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.45354535941,3.0326308264,0.13702444613
"6","Deaths","Saint Kitts and Nevis","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.42630596718,0.5645972607,0.31850624296
"6","Deaths","Palau","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.53467018139,0.71618377777,0.39993939001
"6","Deaths","United States Virgin Islands","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.36451990811,0.51163345462,0.25166265919
"6","Deaths","Saint Kitts and Nevis","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.91964207158,5.14021695376,0.70355075577
"6","Deaths","United States Virgin Islands","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.02115483826,3.61180861886,0.57271604498
"6","Deaths","Tokelau","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.46282452805,0.65508999501,0.29907104902
"6","Deaths","Palau","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,4.57899204554,7.74730394305,1.13468645496
"6","Deaths","Tokelau","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.92945449649,3.35834803037,0.66770889744
"6","Deaths","Northern Mariana Islands","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.87796115145,1.07346773794,0.71753863791
"6","Deaths","Northern Mariana Islands","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.57640415131,5.70412350426,1.25550643944
"6","Deaths","Puerto Rico","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.60464628465,0.77448443539,0.46795869943
"6","Deaths","San Marino","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.7333703659,1.07288731326,0.4551694939
"6","Deaths","San Marino","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.00020605183,3.56440912547,0.83294699604
"6","Deaths","Puerto Rico","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.77429148346,4.567821041,0.91086187738
"6","Deaths","Tuvalu","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.53414983465,0.69783251032,0.39842342266
"6","Deaths","Puerto Rico","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.60464628465,0.77448443539,0.46795869943
"6","Deaths","Northern Mariana Islands","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.87796115145,1.07346773794,0.71753863791
"6","Deaths","Tuvalu","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.51371417202,2.64921551771,0.62246503548
"6","Deaths","San Marino","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.7333703659,1.07288731326,0.4551694939
"7","Deaths","South Sudan","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.18776261249,0.28496141872,0.11141255565
"7","Deaths","South Sudan","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,0.57712165709,1.1185846644,0.17490625632
"7","Deaths","Sudan","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.23464636608,0.36107884167,0.14439426814
"7","Deaths","Sudan","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.0083018591,1.98492461608,0.2627030182
"7","Deaths","Puerto Rico","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.23273355091,4.0826413685,0.29861038133
"7","Deaths","Palau","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,4.26592009815,7.58270783753,0.56092234724
"7","Deaths","Niue","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.04115475514,3.74363805659,0.30668123092
"7","Deaths","Saint Kitts and Nevis","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.63816081441,4.98333539977,0.30066617898
"7","Deaths","Tokelau","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.672699122,3.15073630414,0.26788397069
"7","Deaths","Northern Mariana Islands","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.82280949316,5.10044554289,0.35760299152
"7","Deaths","Nauru","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.01556084816,4.18843057476,0.21718221455
"7","Deaths","Palau","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.53467018139,0.71618377777,0.39993939001
"7","Deaths","Niue","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.58339958369,0.78520674887,0.43542877406
"7","Deaths","Saint Kitts and Nevis","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.42630596718,0.5645972607,0.31850624296
"7","Deaths","Tokelau","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.46282452805,0.65508999501,0.29907104902
"7","Deaths","Tuvalu","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.14394987448,2.31949443143,0.11459698286
"7","Deaths","Tuvalu","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.53414983465,0.69783251032,0.39842342266
"7","Deaths","United States Virgin Islands","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.36451990811,0.51163345462,0.25166265919
"7","Deaths","Tokelau","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.46282452805,0.65508999501,0.29907104902
"7","Deaths","Saint Kitts and Nevis","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.51382372569,4.80790226467,0.29294605376
"7","Deaths","Palau","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,4.00498434345,7.18193889497,0.53795881577
"7","Deaths","Monaco","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,3.01914241649,6.58081278167,0.3400077042
"7","Deaths","South Sudan","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.42229810976,0.96126063839,0.02147903641
"7","Deaths","Niue","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.91564282566,3.56886388422,0.28248347362
"7","Deaths","Palau","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.53467018139,0.71618377777,0.39993939001
"7","Deaths","San Marino","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.34891169239,2.82844594391,0.14420423648
"7","Deaths","Tuvalu","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.0412388108,2.16945887825,0.10012447317
"7","Deaths","Saint Kitts and Nevis","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.42630596718,0.5645972607,0.31850624296
"7","Deaths","United States Virgin Islands","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.78918936857,3.42644624044,0.2479746546
"7","Deaths","United States Virgin Islands","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.67563639339,3.26768622862,0.21235180361
"7","Deaths","South Sudan","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.44933386269,0.99264131422,0.0390869197
"7","Deaths","Tokelau","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.58697605869,3.01361471438,0.23600683811
"7","Deaths","South Sudan","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.18776261249,0.28496141872,0.11141255565
"7","Deaths","United States Virgin Islands","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.36451990811,0.51163345462,0.25166265919
